hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,19,2018,July,30,23,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153,0,0,Canceled,7/7/2018
Resort Hotel,1,55,2018,July,30,23,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135,0,0,Canceled,6/19/2018
Resort Hotel,1,19,2018,July,30,23,1,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,210,0,0,Canceled,7/6/2018
Resort Hotel,1,19,2018,July,30,23,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,178,0,Transient,139,0,0,Canceled,7/7/2018
Resort Hotel,1,72,2018,July,30,23,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,145,0,0,Canceled,7/4/2018
Resort Hotel,1,19,2018,July,30,23,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173,0,0,Canceled,7/6/2018
Resort Hotel,1,36,2018,July,30,24,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,112.5,0,0,Canceled,7/22/2018
Resort Hotel,1,22,2018,July,30,24,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,233,0,2,Canceled,7/14/2018
Resort Hotel,1,67,2018,July,30,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135,0,1,Canceled,7/6/2018
Resort Hotel,1,105,2018,July,30,24,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6,NULL,0,Transient,132.5,0,0,Canceled,7/1/2018
Resort Hotel,1,67,2018,July,30,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135,0,1,Canceled,7/6/2018
Resort Hotel,1,45,2018,July,30,24,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,127,0,0,Canceled,6/17/2018
Resort Hotel,1,45,2018,July,30,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135,0,0,Canceled,6/18/2018
Resort Hotel,1,53,2018,July,30,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,161.25,0,0,Canceled,6/8/2018
Resort Hotel,1,43,2018,July,30,24,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,159.2,0,1,Canceled,7/14/2018
Resort Hotel,1,109,2018,July,30,24,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,163.29,0,2,Canceled,4/22/2018
Resort Hotel,1,62,2018,July,30,24,2,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,210,0,0,Canceled,5/25/2018
Resort Hotel,1,42,2018,July,30,24,3,7,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95,NULL,0,Transient,107,0,0,Canceled,6/26/2018
Resort Hotel,1,312,2018,July,30,24,4,10,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,121.98,0,1,Canceled,7/21/2018
Resort Hotel,1,39,2018,July,30,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Canceled,7/11/2018
Resort Hotel,1,12,2018,July,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153,0,2,Canceled,7/14/2018
Resort Hotel,1,16,2018,July,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,153,0,1,Canceled,7/10/2018
Resort Hotel,1,16,2018,July,30,25,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,134,0,0,Canceled,7/23/2018
Resort Hotel,1,54,2018,July,30,25,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,0,Canceled,6/26/2018
Resort Hotel,1,87,2018,July,30,25,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,3,Canceled,6/2/2018
Resort Hotel,1,29,2018,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,120.6,0,1,Canceled,6/27/2018
Resort Hotel,1,96,2018,July,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,166,0,1,Canceled,5/12/2018
Resort Hotel,1,100,2018,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,0,Canceled,4/17/2018
Resort Hotel,1,25,2018,July,30,25,2,6,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,131.63,0,0,Canceled,7/3/2018
Resort Hotel,1,31,2018,July,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,1,Canceled,6/29/2018
Resort Hotel,1,107,2018,July,30,25,3,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,125,0,2,Canceled,4/15/2018
Resort Hotel,1,31,2018,July,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,1,Canceled,6/29/2018
Resort Hotel,1,85,2018,July,30,25,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Contract,107,0,0,Canceled,7/3/2018
Resort Hotel,1,299,2018,July,30,25,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,149,0,1,Canceled,3/25/2018
Resort Hotel,1,50,2018,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,0,Canceled,6/8/2018
Resort Hotel,1,88,2018,July,31,26,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,1,Canceled,5/15/2018
Resort Hotel,1,116,2018,July,31,26,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,1,Canceled,6/18/2018
Resort Hotel,1,54,2018,July,31,26,2,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,95.02,0,2,Canceled,6/3/2018
Resort Hotel,1,33,2018,July,31,26,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,NULL,0,Transient,132.5,0,0,Canceled,6/25/2018
Resort Hotel,1,54,2018,July,31,26,2,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,95.02,0,2,Canceled,6/3/2018
Resort Hotel,1,33,2018,July,31,26,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,NULL,0,Transient,132.5,0,0,Canceled,6/25/2018
Resort Hotel,1,39,2018,July,31,26,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,133,0,1,Canceled,6/17/2018
Resort Hotel,1,39,2018,July,31,26,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,133,0,1,Canceled,6/17/2018
Resort Hotel,1,48,2018,July,31,27,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,210,0,1,Canceled,7/3/2018
Resort Hotel,1,48,2018,July,31,27,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,195,0,1,Canceled,7/3/2018
Resort Hotel,1,48,2018,July,31,27,1,1,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,124.2,0,1,Canceled,6/15/2018
Resort Hotel,1,48,2018,July,31,27,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,167,0,1,Canceled,6/15/2018
Resort Hotel,1,41,2018,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Canceled,6/17/2018
Resort Hotel,1,74,2018,July,31,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,107,0,1,Canceled,6/29/2018
Resort Hotel,1,87,2018,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,2,Canceled,5/9/2018
Resort Hotel,1,41,2018,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,0,Canceled,6/17/2018
Resort Hotel,1,33,2018,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,0,Canceled,6/25/2018
Resort Hotel,1,34,2018,July,31,27,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,164,0,0,Canceled,7/6/2018
Resort Hotel,1,298,2018,July,31,27,1,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,183.45,0,1,Canceled,3/17/2018
Resort Hotel,1,101,2018,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,2,Canceled,5/13/2018
Resort Hotel,1,101,2018,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,219.43,0,2,Canceled,5/13/2018
Resort Hotel,1,101,2018,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,2,Canceled,5/13/2018
Resort Hotel,1,101,2018,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,2,Canceled,5/13/2018
Resort Hotel,1,63,2018,July,31,28,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,195,0,0,Canceled,7/7/2018
Resort Hotel,1,11,2018,July,31,28,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173,0,0,Canceled,7/27/2018
Resort Hotel,1,29,2018,July,31,28,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,2,Canceled,7/16/2018
Resort Hotel,1,70,2018,July,31,28,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Contract,115.5,0,0,Canceled,5/22/2018
Resort Hotel,1,119,2018,July,31,28,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,108.54,0,1,Canceled,4/4/2018
Resort Hotel,1,29,2018,July,31,28,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,165.4,0,1,Canceled,7/2/2018
Resort Hotel,1,37,2018,July,31,28,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196,NULL,0,Transient,133,0,1,Canceled,7/27/2018
Resort Hotel,1,40,2018,July,31,28,1,4,3,0,0,HB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,NULL,NULL,0,Transient,240,0,0,Canceled,6/22/2018
Resort Hotel,1,37,2018,July,31,28,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196,NULL,0,Transient,133,0,1,Canceled,7/27/2018
Resort Hotel,1,71,2018,July,31,28,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,0,Canceled,5/23/2018
Resort Hotel,1,118,2018,July,31,28,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,186,0,2,Canceled,7/10/2018
Resort Hotel,1,54,2018,July,31,28,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,141.65,0,0,Canceled,6/8/2018
Resort Hotel,1,58,2018,July,31,28,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,NULL,0,Transient,99.24,0,0,Canceled,6/5/2018
Resort Hotel,1,105,2018,July,31,28,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,90.95,0,0,Canceled,4/15/2018
Resort Hotel,1,47,2018,July,31,28,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,148.63,0,1,Canceled,6/17/2018
Resort Hotel,1,15,2018,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,173,0,3,Canceled,7/16/2018
Resort Hotel,1,0,2018,July,31,30,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,270,0,Transient,114,0,0,Canceled,7/30/2018
Resort Hotel,1,8,2018,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,NULL,0,Transient,153,0,1,Canceled,7/30/2018
Resort Hotel,1,30,2018,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,146.67,0,2,Canceled,7/6/2018
Resort Hotel,1,31,2018,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,154,0,2,Canceled,6/30/2018
Resort Hotel,1,66,2018,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Canceled,6/11/2018
Resort Hotel,1,30,2018,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,146.67,0,2,Canceled,7/6/2018
Resort Hotel,1,31,2018,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,154,0,2,Canceled,6/30/2018
Resort Hotel,1,62,2018,July,31,30,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,154.5,0,0,Canceled,6/9/2018
Resort Hotel,1,65,2018,July,31,30,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Canceled,6/11/2018
Resort Hotel,1,64,2018,July,31,30,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,137.8,0,0,Canceled,6/8/2018
Resort Hotel,1,62,2018,July,31,30,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,126.71,0,0,Canceled,6/24/2018
Resort Hotel,1,25,2018,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153,0,2,Canceled,7/6/2018
Resort Hotel,1,16,2018,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173,0,3,Canceled,7/16/2018
Resort Hotel,1,16,2018,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173,0,3,Canceled,7/16/2018
Resort Hotel,1,4,2018,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,154.8,0,3,Canceled,7/31/2018
Resort Hotel,1,25,2018,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153,0,0,Canceled,7/6/2018
Resort Hotel,1,83,2018,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,1,Canceled,6/16/2018
Resort Hotel,1,56,2018,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Canceled,7/21/2018
Resort Hotel,1,32,2018,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,2,Canceled,7/13/2018
Resort Hotel,1,18,2018,July,31,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,149.7,0,1,Canceled,7/15/2018
Resort Hotel,1,23,2018,July,31,31,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,111.92,0,0,Canceled,7/14/2018
Resort Hotel,1,39,2018,July,31,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,1,Canceled,7/11/2018
Resort Hotel,1,18,2018,July,31,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,149.7,0,1,Canceled,7/15/2018
Resort Hotel,1,18,2018,July,31,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173,0,3,Canceled,7/15/2018
Resort Hotel,1,23,2018,July,31,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,112,0,1,Canceled,7/14/2018
Resort Hotel,1,136,2018,July,31,31,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,172,0,0,Canceled,7/9/2018
Resort Hotel,1,84,2018,August,31,1,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient-Party,118.06,0,0,Canceled,5/12/2018
Resort Hotel,1,84,2018,August,31,1,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient-Party,118.06,0,0,Canceled,5/12/2018
Resort Hotel,1,89,2018,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,154,0,0,Canceled,5/4/2018
Resort Hotel,1,10,2018,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient-Party,202,0,0,Canceled,7/29/2018
Resort Hotel,1,80,2018,August,31,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,134,0,2,Canceled,7/16/2018
Resort Hotel,1,10,2018,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient-Party,202,0,0,Canceled,7/29/2018
Resort Hotel,1,10,2018,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,NULL,NULL,0,Transient-Party,252,0,0,Canceled,7/29/2018
Resort Hotel,1,24,2018,August,31,1,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,233,0,1,Canceled,7/16/2018
Resort Hotel,1,9,2018,August,31,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,211,0,2,Canceled,7/31/2018
Resort Hotel,1,3,2018,August,31,1,2,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,237,0,1,Canceled,7/29/2018
Resort Hotel,1,124,2018,August,31,1,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,1,Canceled,6/6/2018
Resort Hotel,1,74,2018,August,31,1,2,5,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,177.14,0,0,Canceled,7/15/2018
Resort Hotel,1,82,2018,August,31,1,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,222.14,0,0,Canceled,6/11/2018
Resort Hotel,1,91,2018,August,31,1,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,NULL,0,Transient,127.82,0,2,Canceled,5/22/2018
Resort Hotel,1,77,2018,August,31,1,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,194.14,0,0,Canceled,5/19/2018
Resort Hotel,1,130,2018,August,31,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,2,Canceled,5/19/2018
Resort Hotel,1,91,2018,August,31,1,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,NULL,0,Transient,144.53,0,3,Canceled,6/6/2018
Resort Hotel,1,130,2018,August,31,1,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,NULL,0,Transient,96.3,0,0,Canceled,5/22/2018
Resort Hotel,1,53,2018,August,31,1,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,210.78,0,0,Canceled,6/16/2018
Resort Hotel,1,80,2018,August,31,1,4,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,169,0,1,Canceled,7/21/2018
Resort Hotel,1,77,2018,August,31,1,4,6,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,174.7,0,3,Canceled,7/22/2018
Resort Hotel,1,57,2018,August,31,1,4,10,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,241,NULL,0,Transient,135.53,0,0,Canceled,7/7/2018
Resort Hotel,1,25,2018,August,32,2,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,144,0,2,Canceled,7/8/2018
Resort Hotel,1,2,2018,August,32,2,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,162.5,0,1,Canceled,8/1/2018
Resort Hotel,1,36,2018,August,32,2,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,209.6,0,2,Canceled,6/29/2018
Resort Hotel,1,36,2018,August,32,2,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,209.6,0,2,Canceled,6/29/2018
Resort Hotel,1,327,2018,August,32,2,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,104.55,0,0,Canceled,4/23/2018
Resort Hotel,1,47,2018,August,32,3,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,205,0,0,Canceled,6/17/2018
Resort Hotel,1,81,2018,August,32,3,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Contract,123,0,0,Canceled,7/18/2018
Resort Hotel,1,52,2018,August,32,3,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173,0,0,Canceled,7/13/2018
Resort Hotel,1,13,2018,August,32,3,1,4,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,142,NULL,0,Contract,220.55,0,0,Canceled,7/24/2018
Resort Hotel,1,131,2018,August,32,3,2,5,2,0,1,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177,NULL,0,Transient,119.7,0,1,Canceled,3/28/2018
Resort Hotel,1,82,2018,August,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Canceled,7/6/2018
Resort Hotel,1,61,2018,August,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153,0,0,Canceled,7/23/2018
Resort Hotel,1,36,2018,August,32,4,0,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,221,0,0,Canceled,7/29/2018
Resort Hotel,1,61,2018,August,32,4,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153,0,0,Canceled,7/6/2018
Resort Hotel,1,15,2018,August,32,4,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,211,0,1,Canceled,7/21/2018
Resort Hotel,1,13,2018,August,32,4,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,211,0,1,Canceled,7/25/2018
Resort Hotel,1,0,2018,August,32,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,NULL,NULL,0,Transient,172,0,1,Canceled,8/5/2018
Resort Hotel,1,114,2018,August,32,5,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,149.4,0,0,Canceled,7/4/2018
